"","ID","kmeans","HAC","DT"
"7778",7778,"No","Yes","Yes"
"7779",7779,"No","Yes","Yes"
"7780",7780,"Yes","Yes","No"
"7781",7781,"Yes","Yes","No"
"7782",7782,"Yes","Yes","Yes"
"7783",7783,"Yes","Yes","No"
"7784",7784,"No","Yes","Yes"
"7785",7785,"No","Yes","Yes"
"7786",7786,"No","Yes","No"
"7787",7787,"Yes","Yes","Yes"
"7788",7788,"Yes","No","No"
"7789",7789,"No","Yes","Yes"
"7790",7790,"Yes","Yes","No"
"7791",7791,"No","Yes","No"
"7792",7792,"No","Yes","Yes"
"7793",7793,"No","Yes","Yes"
"7794",7794,"Yes","Yes","No"
"7795",7795,"No","Yes","Yes"
"7796",7796,"No","Yes","No"
"7797",7797,"No","Yes","No"
"7798",7798,"No","Yes","No"
"7799",7799,"Yes","Yes","No"
"7800",7800,"No","Yes","No"
"7801",7801,"Yes","Yes","No"
"7802",7802,"No","Yes","No"
"7803",7803,"Yes","No","No"
"7804",7804,"Yes","Yes","No"
"7805",7805,"Yes","Yes","No"
"7806",7806,"Yes","Yes","No"
"7807",7807,"Yes","No","Yes"
"7808",7808,"No","Yes","Yes"
"7809",7809,"No","Yes","Yes"
"7810",7810,"Yes","No","No"
"7811",7811,"Yes","Yes","No"
"7812",7812,"No","Yes","No"
"7813",7813,"No","Yes","Yes"
"7814",7814,"No","Yes","Yes"
"7815",7815,"No","Yes","No"
"7816",7816,"No","Yes","Yes"
"7817",7817,"No","Yes","Yes"
"7818",7818,"No","Yes","No"
"7819",7819,"No","Yes","Yes"
"7820",7820,"Yes","No","No"
"7821",7821,"No","Yes","Yes"
"7822",7822,"No","Yes","No"
"7823",7823,"No","Yes","Yes"
"7824",7824,"Yes","No","No"
"7825",7825,"Yes","Yes","No"
"7826",7826,"No","Yes","Yes"
"7827",7827,"No","Yes","Yes"
"7828",7828,"No","Yes","Yes"
"7829",7829,"No","Yes","Yes"
"7830",7830,"Yes","Yes","Yes"
"7831",7831,"No","Yes","Yes"
"7832",7832,"Yes","Yes","No"
"7833",7833,"No","Yes","No"
"7834",7834,"No","Yes","Yes"
"7835",7835,"No","Yes","No"
"7836",7836,"No","Yes","Yes"
"7837",7837,"Yes","No","No"
"7838",7838,"Yes","Yes","No"
"7839",7839,"No","Yes","Yes"
"7840",7840,"No","Yes","No"
"7841",7841,"Yes","Yes","No"
"7842",7842,"No","Yes","Yes"
"7843",7843,"Yes","Yes","No"
"7844",7844,"No","Yes","Yes"
"7845",7845,"No","Yes","No"
"7846",7846,"No","Yes","Yes"
"7847",7847,"Yes","No","No"
"7848",7848,"No","Yes","Yes"
"7849",7849,"No","Yes","Yes"
"7850",7850,"No","Yes","Yes"
"7851",7851,"No","Yes","Yes"
"7852",7852,"Yes","No","Yes"
"7853",7853,"No","Yes","Yes"
"7854",7854,"No","Yes","No"
"7855",7855,"No","Yes","No"
"7856",7856,"Yes","Yes","Yes"
"7857",7857,"No","Yes","Yes"
"7858",7858,"Yes","Yes","No"
"7859",7859,"No","Yes","No"
"7860",7860,"No","Yes","Yes"
"7861",7861,"No","Yes","No"
"7862",7862,"Yes","No","No"
"7863",7863,"Yes","Yes","No"
"7864",7864,"No","Yes","Yes"
"7865",7865,"Yes","Yes","No"
"7866",7866,"Yes","No","Yes"
"7867",7867,"Yes","No","No"
"7868",7868,"No","Yes","Yes"
"7869",7869,"No","Yes","Yes"
"7870",7870,"No","Yes","Yes"
"7871",7871,"No","Yes","Yes"
"7872",7872,"Yes","Yes","No"
"7873",7873,"No","Yes","Yes"
"7874",7874,"No","Yes","No"
"7875",7875,"No","Yes","Yes"
"7876",7876,"Yes","Yes","No"
"7877",7877,"No","Yes","No"
"7878",7878,"Yes","Yes","Yes"
"7879",7879,"Yes","Yes","No"
"7880",7880,"No","Yes","No"
"7881",7881,"Yes","Yes","No"
"7882",7882,"No","Yes","No"
"7883",7883,"Yes","Yes","No"
"7884",7884,"No","Yes","No"
"7885",7885,"Yes","No","No"
"7886",7886,"No","Yes","Yes"
"7887",7887,"Yes","Yes","No"
"7888",7888,"No","Yes","No"
"7889",7889,"No","Yes","No"
"7890",7890,"No","Yes","No"
"7891",7891,"No","Yes","Yes"
"7892",7892,"Yes","Yes","Yes"
"7893",7893,"Yes","Yes","Yes"
"7894",7894,"No","Yes","Yes"
"7895",7895,"Yes","Yes","No"
"7896",7896,"No","Yes","Yes"
"7897",7897,"Yes","Yes","No"
"7898",7898,"No","Yes","No"
"7899",7899,"Yes","No","No"
"7900",7900,"No","Yes","No"
"7901",7901,"Yes","Yes","No"
"7902",7902,"No","Yes","Yes"
"7903",7903,"No","Yes","Yes"
"7904",7904,"Yes","No","Yes"
"7905",7905,"No","Yes","Yes"
"7906",7906,"Yes","No","No"
"7907",7907,"Yes","Yes","No"
"7908",7908,"Yes","Yes","Yes"
"7909",7909,"Yes","Yes","No"
"7910",7910,"No","Yes","Yes"
"7911",7911,"Yes","Yes","No"
"7912",7912,"Yes","No","No"
"7913",7913,"Yes","No","No"
"7914",7914,"No","Yes","No"
"7915",7915,"No","Yes","Yes"
"7916",7916,"No","Yes","No"
"7917",7917,"No","Yes","Yes"
"7918",7918,"No","Yes","No"
"7919",7919,"Yes","Yes","Yes"
"7920",7920,"Yes","Yes","Yes"
"7921",7921,"No","Yes","Yes"
"7922",7922,"Yes","Yes","No"
"7923",7923,"Yes","No","No"
"7924",7924,"Yes","No","No"
"7925",7925,"Yes","Yes","No"
"7926",7926,"Yes","Yes","No"
"7927",7927,"Yes","Yes","No"
"7928",7928,"No","Yes","No"
"7929",7929,"Yes","Yes","No"
"7930",7930,"No","Yes","Yes"
"7931",7931,"Yes","Yes","Yes"
"7932",7932,"No","Yes","Yes"
"7933",7933,"Yes","Yes","No"
"7934",7934,"No","Yes","No"
"7935",7935,"No","Yes","Yes"
"7936",7936,"Yes","Yes","Yes"
"7937",7937,"No","Yes","Yes"
"7938",7938,"Yes","Yes","No"
"7939",7939,"Yes","No","No"
"7940",7940,"No","Yes","Yes"
"7941",7941,"Yes","Yes","No"
"7942",7942,"No","Yes","Yes"
"7943",7943,"No","Yes","Yes"
"7944",7944,"Yes","Yes","Yes"
"7945",7945,"No","Yes","No"
"7946",7946,"Yes","Yes","No"
"7947",7947,"Yes","Yes","No"
"7948",7948,"Yes","No","No"
"7949",7949,"No","Yes","Yes"
"7950",7950,"Yes","Yes","No"
"7951",7951,"Yes","No","No"
"7952",7952,"No","Yes","Yes"
"7953",7953,"Yes","Yes","No"
"7954",7954,"No","Yes","Yes"
"7955",7955,"Yes","No","No"
"7956",7956,"Yes","No","No"
"7957",7957,"No","Yes","Yes"
"7958",7958,"No","Yes","Yes"
"7959",7959,"No","Yes","No"
"7960",7960,"No","Yes","No"
"7961",7961,"No","Yes","No"
"7962",7962,"No","Yes","Yes"
"7963",7963,"No","Yes","Yes"
"7964",7964,"No","Yes","Yes"
"7965",7965,"No","Yes","Yes"
"7966",7966,"No","Yes","Yes"
"7967",7967,"No","Yes","No"
"7968",7968,"No","Yes","Yes"
"7969",7969,"No","Yes","Yes"
"7970",7970,"Yes","Yes","No"
"7971",7971,"No","Yes","No"
"7972",7972,"No","Yes","Yes"
"7973",7973,"No","Yes","Yes"
"7974",7974,"No","Yes","No"
"7975",7975,"Yes","Yes","Yes"
"7976",7976,"Yes","No","No"
"7977",7977,"No","Yes","No"
"7978",7978,"Yes","No","No"
"7979",7979,"No","Yes","Yes"
"7980",7980,"No","Yes","No"
"7981",7981,"No","Yes","Yes"
"7982",7982,"No","Yes","Yes"
"7983",7983,"No","Yes","No"
"7984",7984,"Yes","Yes","No"
"7985",7985,"Yes","Yes","Yes"
"7986",7986,"No","Yes","Yes"
"7987",7987,"Yes","No","Yes"
"7988",7988,"Yes","Yes","Yes"
"7989",7989,"Yes","Yes","Yes"
"7990",7990,"Yes","Yes","No"
"7991",7991,"No","Yes","Yes"
"7992",7992,"No","Yes","Yes"
"7993",7993,"No","Yes","Yes"
"7994",7994,"No","Yes","Yes"
"7995",7995,"No","Yes","No"
"7996",7996,"No","Yes","Yes"
"7997",7997,"No","Yes","Yes"
"7998",7998,"Yes","Yes","No"
"7999",7999,"No","Yes","Yes"
"8000",8000,"No","Yes","No"
"8001",8001,"No","Yes","Yes"
"8002",8002,"No","Yes","No"
"8003",8003,"No","Yes","No"
"8004",8004,"Yes","Yes","No"
"8005",8005,"Yes","Yes","No"
"8006",8006,"No","Yes","No"
"8007",8007,"Yes","Yes","Yes"
"8008",8008,"No","Yes","Yes"
"8009",8009,"Yes","Yes","Yes"
"8010",8010,"Yes","Yes","Yes"
"8011",8011,"Yes","No","No"
"8012",8012,"Yes","Yes","No"
"8013",8013,"Yes","Yes","No"
"8014",8014,"No","Yes","Yes"
"8015",8015,"Yes","No","No"
"8016",8016,"No","Yes","No"
"8017",8017,"Yes","No","No"
"8018",8018,"Yes","Yes","No"
"8019",8019,"No","Yes","No"
"8020",8020,"Yes","Yes","No"
"8021",8021,"Yes","No","No"
"8022",8022,"Yes","Yes","Yes"
"8023",8023,"No","Yes","Yes"
"8024",8024,"No","Yes","Yes"
"8025",8025,"No","Yes","Yes"
"8026",8026,"No","Yes","No"
"8027",8027,"No","Yes","Yes"
"8028",8028,"Yes","Yes","Yes"
"8029",8029,"Yes","Yes","No"
"8030",8030,"No","No","Yes"
"8031",8031,"No","Yes","Yes"
"8032",8032,"No","Yes","No"
"8033",8033,"No","Yes","No"
"8034",8034,"No","Yes","No"
"8035",8035,"No","Yes","Yes"
"8036",8036,"No","Yes","Yes"
"8037",8037,"No","Yes","Yes"
"8038",8038,"No","Yes","Yes"
"8039",8039,"Yes","No","No"
"8040",8040,"Yes","Yes","No"
"8041",8041,"Yes","Yes","Yes"
"8042",8042,"No","Yes","Yes"
"8043",8043,"No","Yes","No"
"8044",8044,"Yes","Yes","Yes"
"8045",8045,"No","Yes","No"
"8046",8046,"No","Yes","Yes"
"8047",8047,"No","Yes","Yes"
"8048",8048,"Yes","No","No"
"8049",8049,"No","Yes","Yes"
"8050",8050,"No","Yes","No"
"8051",8051,"Yes","No","No"
"8052",8052,"No","Yes","Yes"
"8053",8053,"Yes","No","No"
"8054",8054,"No","Yes","Yes"
"8055",8055,"No","Yes","No"
"8056",8056,"No","Yes","Yes"
"8057",8057,"Yes","Yes","No"
"8058",8058,"No","Yes","No"
"8059",8059,"No","Yes","No"
"8060",8060,"No","Yes","Yes"
"8061",8061,"No","Yes","Yes"
"8062",8062,"Yes","Yes","Yes"
"8063",8063,"Yes","Yes","Yes"
"8064",8064,"No","Yes","Yes"
"8065",8065,"No","Yes","Yes"
"8066",8066,"No","Yes","Yes"
"8067",8067,"Yes","Yes","Yes"
"8068",8068,"No","Yes","Yes"
"8069",8069,"No","Yes","Yes"
"8070",8070,"Yes","Yes","Yes"
"8071",8071,"Yes","Yes","No"
"8072",8072,"Yes","Yes","Yes"
"8073",8073,"Yes","Yes","Yes"
"8074",8074,"No","No","Yes"
"8075",8075,"Yes","Yes","No"
"8076",8076,"Yes","No","No"
"8077",8077,"Yes","No","No"
"8078",8078,"Yes","Yes","No"
"8079",8079,"Yes","Yes","No"
"8080",8080,"Yes","Yes","No"
"8081",8081,"No","Yes","Yes"
"8082",8082,"Yes","Yes","No"
"8083",8083,"Yes","Yes","Yes"
"8084",8084,"No","Yes","Yes"
"8085",8085,"Yes","Yes","No"
"8086",8086,"No","Yes","No"
"8087",8087,"No","Yes","Yes"
"8088",8088,"No","Yes","No"
"8089",8089,"No","Yes","Yes"
"8090",8090,"No","Yes","Yes"
"8091",8091,"No","Yes","Yes"
"8092",8092,"Yes","Yes","No"
"8093",8093,"No","Yes","Yes"
"8094",8094,"Yes","Yes","Yes"
"8095",8095,"No","Yes","Yes"
"8096",8096,"No","Yes","Yes"
"8097",8097,"No","Yes","Yes"
"8098",8098,"No","Yes","Yes"
"8099",8099,"No","Yes","Yes"
"8100",8100,"No","Yes","No"
"8101",8101,"Yes","Yes","Yes"
"8102",8102,"Yes","No","No"
"8103",8103,"Yes","Yes","Yes"
"8104",8104,"No","Yes","No"
"8105",8105,"No","Yes","Yes"
"8106",8106,"Yes","Yes","Yes"
"8107",8107,"No","Yes","Yes"
"8108",8108,"Yes","Yes","Yes"
"8109",8109,"Yes","Yes","No"
"8110",8110,"No","Yes","No"
"8111",8111,"No","Yes","Yes"
"8112",8112,"Yes","Yes","No"
"8113",8113,"No","Yes","Yes"
"8114",8114,"No","Yes","Yes"
"8115",8115,"No","Yes","Yes"
"8116",8116,"No","Yes","No"
"8117",8117,"No","Yes","Yes"
"8118",8118,"Yes","Yes","Yes"
"8119",8119,"No","Yes","Yes"
"8120",8120,"Yes","Yes","No"
"8121",8121,"No","Yes","Yes"
"8122",8122,"Yes","Yes","Yes"
"8123",8123,"No","Yes","No"
"8124",8124,"No","Yes","Yes"
"8125",8125,"No","Yes","No"
"8126",8126,"No","Yes","Yes"
"8127",8127,"Yes","Yes","No"
"8128",8128,"Yes","No","No"
"8129",8129,"No","Yes","Yes"
"8130",8130,"No","Yes","No"
"8131",8131,"No","Yes","Yes"
"8132",8132,"No","Yes","Yes"
"8133",8133,"Yes","No","No"
"8134",8134,"No","Yes","Yes"
"8135",8135,"Yes","Yes","No"
"8136",8136,"Yes","Yes","No"
"8137",8137,"No","Yes","Yes"
"8138",8138,"No","Yes","Yes"
"8139",8139,"Yes","Yes","Yes"
"8140",8140,"Yes","Yes","No"
"8141",8141,"Yes","Yes","No"
"8142",8142,"Yes","Yes","Yes"
"8143",8143,"No","Yes","No"
"8144",8144,"No","Yes","Yes"
"8145",8145,"No","Yes","Yes"
"8146",8146,"Yes","No","Yes"
"8147",8147,"No","Yes","Yes"
"8148",8148,"Yes","No","No"
"8149",8149,"No","Yes","No"
"8150",8150,"No","Yes","No"
"8151",8151,"Yes","Yes","Yes"
"8152",8152,"Yes","Yes","No"
"8153",8153,"Yes","Yes","Yes"
"8154",8154,"No","Yes","Yes"
"8155",8155,"No","Yes","Yes"
"8156",8156,"No","Yes","Yes"
"8157",8157,"Yes","Yes","No"
"8158",8158,"No","Yes","Yes"
"8159",8159,"No","Yes","No"
"8160",8160,"Yes","Yes","No"
"8161",8161,"No","Yes","No"
"8162",8162,"Yes","No","No"
"8163",8163,"No","Yes","No"
"8164",8164,"No","Yes","No"
"8165",8165,"Yes","Yes","No"
"8166",8166,"Yes","Yes","Yes"
"8167",8167,"No","Yes","Yes"
"8168",8168,"No","Yes","No"
"8169",8169,"No","Yes","No"
"8170",8170,"No","Yes","Yes"
"8171",8171,"No","Yes","No"
"8172",8172,"No","Yes","No"
"8173",8173,"No","Yes","No"
"8174",8174,"Yes","No","No"
"8175",8175,"No","Yes","Yes"
"8176",8176,"Yes","Yes","No"
"8177",8177,"No","Yes","No"
"8178",8178,"No","Yes","Yes"
"8179",8179,"No","Yes","No"
"8180",8180,"No","Yes","Yes"
"8181",8181,"Yes","No","No"
"8182",8182,"No","Yes","Yes"
"8183",8183,"No","Yes","Yes"
"8184",8184,"No","Yes","No"
"8185",8185,"Yes","Yes","Yes"
"8186",8186,"Yes","No","No"
"8187",8187,"No","Yes","Yes"
"8188",8188,"Yes","Yes","Yes"
"8189",8189,"No","Yes","Yes"
"8190",8190,"Yes","Yes","Yes"
"8191",8191,"No","Yes","Yes"
"8192",8192,"No","Yes","Yes"
"8193",8193,"No","Yes","No"
"8194",8194,"Yes","Yes","No"
"8195",8195,"Yes","Yes","Yes"
"8196",8196,"No","Yes","Yes"
"8197",8197,"Yes","Yes","No"
"8198",8198,"Yes","Yes","No"
"8199",8199,"No","Yes","Yes"
"8200",8200,"No","Yes","Yes"
"8201",8201,"No","Yes","Yes"
"8202",8202,"Yes","Yes","No"
"8203",8203,"No","Yes","No"
"8204",8204,"No","Yes","Yes"
"8205",8205,"No","Yes","Yes"
"8206",8206,"No","Yes","Yes"
"8207",8207,"No","Yes","Yes"
"8208",8208,"No","Yes","Yes"
"8209",8209,"No","Yes","Yes"
"8210",8210,"Yes","No","No"
"8211",8211,"Yes","Yes","Yes"
"8212",8212,"Yes","Yes","No"
"8213",8213,"No","Yes","No"
"8214",8214,"Yes","Yes","Yes"
"8215",8215,"No","Yes","Yes"
"8216",8216,"Yes","Yes","No"
"8217",8217,"No","Yes","Yes"
"8218",8218,"Yes","Yes","No"
"8219",8219,"Yes","No","No"
"8220",8220,"Yes","Yes","No"
"8221",8221,"Yes","Yes","No"
"8222",8222,"Yes","Yes","No"
"8223",8223,"Yes","No","No"
"8224",8224,"Yes","Yes","No"
"8225",8225,"No","Yes","Yes"
"8226",8226,"No","Yes","Yes"
"8227",8227,"No","Yes","Yes"
"8228",8228,"No","Yes","No"
"8229",8229,"Yes","Yes","No"
"8230",8230,"No","Yes","No"
"8231",8231,"No","Yes","Yes"
"8232",8232,"No","Yes","Yes"
"8233",8233,"Yes","Yes","Yes"
"8234",8234,"No","Yes","No"
"8235",8235,"No","Yes","Yes"
"8236",8236,"No","Yes","Yes"
"8237",8237,"No","Yes","Yes"
"8238",8238,"Yes","Yes","No"
"8239",8239,"Yes","Yes","Yes"
"8240",8240,"No","Yes","No"
"8241",8241,"Yes","Yes","No"
"8242",8242,"Yes","Yes","Yes"
"8243",8243,"Yes","Yes","Yes"
"8244",8244,"No","Yes","Yes"
"8245",8245,"Yes","Yes","No"
"8246",8246,"Yes","Yes","No"
"8247",8247,"No","Yes","No"
"8248",8248,"No","Yes","No"
"8249",8249,"No","Yes","Yes"
"8250",8250,"No","Yes","Yes"
"8251",8251,"Yes","Yes","Yes"
"8252",8252,"No","Yes","Yes"
"8253",8253,"Yes","No","No"
"8254",8254,"Yes","Yes","Yes"
"8255",8255,"No","Yes","Yes"
"8256",8256,"Yes","Yes","No"
"8257",8257,"No","Yes","No"
"8258",8258,"No","Yes","Yes"
"8259",8259,"No","Yes","Yes"
"8260",8260,"Yes","Yes","No"
"8261",8261,"Yes","Yes","Yes"
"8262",8262,"Yes","Yes","Yes"
"8263",8263,"No","Yes","Yes"
"8264",8264,"No","Yes","No"
"8265",8265,"No","Yes","No"
"8266",8266,"Yes","Yes","No"
"8267",8267,"Yes","Yes","No"
"8268",8268,"No","Yes","Yes"
"8269",8269,"No","Yes","No"
"8270",8270,"No","Yes","No"
"8271",8271,"Yes","Yes","No"
"8272",8272,"No","Yes","Yes"
"8273",8273,"Yes","Yes","Yes"
"8274",8274,"No","Yes","No"
"8275",8275,"No","Yes","No"
"8276",8276,"No","Yes","Yes"
"8277",8277,"Yes","Yes","Yes"
"8278",8278,"Yes","Yes","Yes"
"8279",8279,"No","Yes","Yes"
"8280",8280,"Yes","Yes","No"
"8281",8281,"No","Yes","Yes"
"8282",8282,"No","Yes","Yes"
"8283",8283,"No","Yes","Yes"
"8284",8284,"Yes","Yes","Yes"
"8285",8285,"No","Yes","No"
"8286",8286,"No","No","Yes"
"8287",8287,"Yes","Yes","No"
"8288",8288,"Yes","Yes","Yes"
"8289",8289,"Yes","Yes","Yes"
"8290",8290,"No","Yes","No"
"8291",8291,"No","Yes","Yes"
"8292",8292,"No","Yes","No"
"8293",8293,"Yes","Yes","No"
"8294",8294,"No","Yes","No"
"8295",8295,"No","Yes","Yes"
"8296",8296,"No","Yes","No"
"8297",8297,"Yes","Yes","No"
"8298",8298,"No","Yes","Yes"
"8299",8299,"Yes","No","Yes"
"8300",8300,"No","Yes","No"
"8301",8301,"No","Yes","No"
"8302",8302,"Yes","No","No"
"8303",8303,"No","Yes","Yes"
"8304",8304,"Yes","No","Yes"
"8305",8305,"Yes","Yes","No"
"8306",8306,"No","Yes","Yes"
"8307",8307,"No","Yes","Yes"
"8308",8308,"Yes","Yes","Yes"
"8309",8309,"No","Yes","Yes"
"8310",8310,"Yes","Yes","No"
"8311",8311,"No","Yes","Yes"
"8312",8312,"No","Yes","Yes"
"8313",8313,"No","Yes","Yes"
"8314",8314,"Yes","Yes","Yes"
"8315",8315,"No","Yes","Yes"
"8316",8316,"No","Yes","Yes"
"8317",8317,"No","Yes","No"
"8318",8318,"Yes","Yes","No"
"8319",8319,"No","Yes","Yes"
"8320",8320,"Yes","Yes","No"
"8321",8321,"No","Yes","Yes"
"8322",8322,"Yes","No","No"
"8323",8323,"No","Yes","No"
"8324",8324,"No","Yes","No"
"8325",8325,"Yes","Yes","No"
"8326",8326,"No","Yes","Yes"
"8327",8327,"Yes","Yes","No"
"8328",8328,"Yes","Yes","No"
"8329",8329,"Yes","Yes","No"
"8330",8330,"No","Yes","No"
"8331",8331,"Yes","Yes","No"
"8332",8332,"Yes","Yes","Yes"
"8333",8333,"No","Yes","Yes"
"8334",8334,"No","Yes","No"
"8335",8335,"No","Yes","Yes"
"8336",8336,"Yes","No","No"
"8337",8337,"Yes","Yes","No"
"8338",8338,"Yes","Yes","No"
"8339",8339,"No","Yes","No"
"8340",8340,"No","Yes","Yes"
"8341",8341,"Yes","No","No"
"8342",8342,"No","Yes","Yes"
"8343",8343,"Yes","Yes","No"
"8344",8344,"No","Yes","No"
"8345",8345,"No","Yes","Yes"
"8346",8346,"No","Yes","Yes"
"8347",8347,"No","Yes","No"
"8348",8348,"No","Yes","Yes"
"8349",8349,"Yes","No","No"
"8350",8350,"No","Yes","No"
"8351",8351,"No","Yes","No"
"8352",8352,"Yes","Yes","No"
"8353",8353,"Yes","Yes","No"
"8354",8354,"Yes","Yes","No"
"8355",8355,"No","Yes","No"
"8356",8356,"No","Yes","Yes"
"8357",8357,"No","Yes","Yes"
"8358",8358,"No","Yes","Yes"
"8359",8359,"Yes","Yes","Yes"
"8360",8360,"No","Yes","Yes"
"8361",8361,"Yes","No","No"
"8362",8362,"No","No","Yes"
"8363",8363,"Yes","Yes","No"
"8364",8364,"Yes","Yes","Yes"
"8365",8365,"Yes","Yes","No"
"8366",8366,"Yes","Yes","Yes"
"8367",8367,"No","Yes","No"
"8368",8368,"Yes","Yes","No"
"8369",8369,"Yes","No","No"
"8370",8370,"Yes","No","No"
"8371",8371,"No","Yes","Yes"
"8372",8372,"No","Yes","Yes"
"8373",8373,"No","Yes","Yes"
"8374",8374,"No","Yes","Yes"
"8375",8375,"No","Yes","Yes"
"8376",8376,"No","Yes","No"
"8377",8377,"No","Yes","No"
"8378",8378,"No","Yes","No"
"8379",8379,"No","Yes","Yes"
"8380",8380,"No","Yes","Yes"
"8381",8381,"No","Yes","No"
"8382",8382,"No","Yes","No"
"8383",8383,"Yes","Yes","No"
"8384",8384,"Yes","No","No"
"8385",8385,"No","Yes","No"
"8386",8386,"No","Yes","No"
"8387",8387,"Yes","Yes","Yes"
"8388",8388,"No","Yes","No"
"8389",8389,"No","Yes","Yes"
"8390",8390,"Yes","Yes","No"
"8391",8391,"Yes","Yes","Yes"
"8392",8392,"No","Yes","Yes"
"8393",8393,"Yes","No","No"
"8394",8394,"No","No","Yes"
"8395",8395,"No","Yes","Yes"
"8396",8396,"Yes","No","No"
"8397",8397,"Yes","Yes","No"
"8398",8398,"Yes","No","Yes"
"8399",8399,"No","Yes","No"
"8400",8400,"Yes","Yes","Yes"
"8401",8401,"Yes","Yes","No"
"8402",8402,"No","Yes","Yes"
"8403",8403,"No","Yes","Yes"
"8404",8404,"Yes","Yes","No"
"8405",8405,"Yes","No","No"
"8406",8406,"No","Yes","Yes"
"8407",8407,"No","Yes","No"
"8408",8408,"Yes","No","No"
"8409",8409,"Yes","Yes","No"
"8410",8410,"No","Yes","No"
"8411",8411,"No","Yes","No"
"8412",8412,"Yes","Yes","No"
"8413",8413,"Yes","No","No"
"8414",8414,"Yes","Yes","Yes"
"8415",8415,"No","Yes","Yes"
"8416",8416,"Yes","Yes","No"
"8417",8417,"Yes","Yes","No"
"8418",8418,"Yes","Yes","No"
"8419",8419,"Yes","Yes","No"
"8420",8420,"No","Yes","No"
"8421",8421,"No","Yes","No"
"8422",8422,"No","Yes","Yes"
"8423",8423,"Yes","Yes","Yes"
"8424",8424,"No","Yes","Yes"
"8425",8425,"No","No","Yes"
"8426",8426,"No","Yes","Yes"
"8427",8427,"Yes","Yes","No"
"8428",8428,"No","Yes","Yes"
"8429",8429,"Yes","No","No"
"8430",8430,"No","Yes","No"
"8431",8431,"Yes","Yes","Yes"
"8432",8432,"No","Yes","Yes"
"8433",8433,"Yes","No","No"
"8434",8434,"No","Yes","No"
"8435",8435,"No","Yes","Yes"
"8436",8436,"No","Yes","Yes"
"8437",8437,"Yes","No","Yes"
"8438",8438,"Yes","Yes","No"
"8439",8439,"Yes","Yes","Yes"
"8440",8440,"Yes","Yes","No"
"8441",8441,"No","Yes","Yes"
"8442",8442,"No","Yes","No"
"8443",8443,"No","Yes","No"
"8444",8444,"Yes","Yes","No"
"8445",8445,"No","Yes","Yes"
"8446",8446,"No","Yes","No"
"8447",8447,"Yes","Yes","No"
"8448",8448,"No","Yes","Yes"
"8449",8449,"Yes","Yes","Yes"
"8450",8450,"Yes","Yes","No"
"8451",8451,"No","Yes","Yes"
"8452",8452,"No","Yes","Yes"
"8453",8453,"No","Yes","Yes"
"8454",8454,"No","Yes","No"
"8455",8455,"No","Yes","Yes"
"8456",8456,"Yes","Yes","No"
"8457",8457,"No","Yes","No"
"8458",8458,"No","Yes","Yes"
"8459",8459,"No","Yes","Yes"
"8460",8460,"No","Yes","Yes"
"8461",8461,"Yes","Yes","Yes"
"8462",8462,"No","Yes","No"
"8463",8463,"No","Yes","Yes"
"8464",8464,"No","Yes","Yes"
"8465",8465,"No","Yes","Yes"
"8466",8466,"No","Yes","Yes"
"8467",8467,"Yes","No","Yes"
"8468",8468,"Yes","No","No"
"8469",8469,"Yes","Yes","No"
"8470",8470,"No","Yes","No"
"8471",8471,"No","Yes","Yes"
"8472",8472,"No","Yes","No"
"8473",8473,"No","Yes","Yes"
"8474",8474,"Yes","Yes","No"
"8475",8475,"No","Yes","No"
"8476",8476,"No","Yes","Yes"
"8477",8477,"No","Yes","No"
"8478",8478,"No","Yes","No"
"8479",8479,"Yes","Yes","Yes"
"8480",8480,"Yes","Yes","Yes"
"8481",8481,"Yes","Yes","No"
"8482",8482,"No","Yes","No"
"8483",8483,"No","Yes","Yes"
"8484",8484,"Yes","No","No"
"8485",8485,"Yes","Yes","No"
"8486",8486,"No","Yes","Yes"
"8487",8487,"Yes","No","No"
"8488",8488,"Yes","Yes","Yes"
"8489",8489,"No","Yes","No"
"8490",8490,"Yes","Yes","No"
"8491",8491,"No","Yes","Yes"
"8492",8492,"No","Yes","No"
"8493",8493,"No","Yes","Yes"
"8494",8494,"No","Yes","Yes"
"8495",8495,"No","Yes","No"
"8496",8496,"No","Yes","No"
"8497",8497,"Yes","Yes","No"
"8498",8498,"Yes","Yes","No"
"8499",8499,"No","Yes","No"
"8500",8500,"Yes","Yes","Yes"
"8501",8501,"Yes","Yes","No"
"8502",8502,"No","Yes","No"
"8503",8503,"No","Yes","No"
"8504",8504,"No","Yes","No"
"8505",8505,"Yes","Yes","No"
"8506",8506,"No","Yes","Yes"
"8507",8507,"No","Yes","Yes"
"8508",8508,"No","Yes","No"
"8509",8509,"No","Yes","Yes"
"8510",8510,"Yes","Yes","Yes"
"8511",8511,"No","Yes","Yes"
"8512",8512,"No","Yes","Yes"
"8513",8513,"Yes","Yes","No"
"8514",8514,"Yes","Yes","No"
"8515",8515,"No","Yes","Yes"
"8516",8516,"No","Yes","Yes"
"8517",8517,"No","Yes","Yes"
"8518",8518,"Yes","Yes","No"
"8519",8519,"No","Yes","Yes"
"8520",8520,"Yes","Yes","No"
"8521",8521,"Yes","Yes","No"
"8522",8522,"No","Yes","Yes"
"8523",8523,"No","Yes","No"
"8524",8524,"No","Yes","Yes"
"8525",8525,"No","Yes","Yes"
"8526",8526,"Yes","Yes","Yes"
"8527",8527,"Yes","Yes","Yes"
"8528",8528,"No","Yes","No"
